992.738 994.568
0.00		10.00		20.00		30.00		40.00		50.00		60.00		70.00		80.00		90.00
1015.7399902		1014.7199707		1014.7199707		1014.7199707		1014.7199707		1014.1799927		1014.1799927		1014.1799927		1014.1799927		1016.6799927
4.6402792E-007		4.6434366E-007		4.6434366E-007		4.6434366E-007		4.6434366E-007		4.6473536E-007		4.6473536E-007		4.6473536E-007		4.6473536E-007		4.6364593E-007
-1.0510223E-006		-1.0521169E-006		-1.0521169E-006		-1.0521169E-006		-1.0521169E-006		-1.0528348E-006		-1.0528348E-006		-1.0528348E-006		-1.0528348E-006		-1.0503505E-006
1.1293237E-006		1.1310453E-006		1.1310453E-006		1.1310453E-006		1.1310453E-006		1.1317850E-006		1.1317850E-006		1.1317850E-006		1.1317850E-006		1.1287686E-006
-9.5484154E-007		-9.5628991E-007		-9.5628991E-007		-9.5628991E-007		-9.5628991E-007		-9.5778159E-007		-9.5778159E-007		-9.5778159E-007		-9.5778159E-007		-9.5399025E-007
6.8125973E-007		6.8181072E-007		6.8181072E-007		6.8181072E-007		6.8181072E-007		6.8497718E-007		6.8497718E-007		6.8497718E-007		6.8497718E-007		6.7982194E-007
-4.2164623E-007		-4.2181063E-007		-4.2181063E-007		-4.2181063E-007		-4.2181063E-007		-4.2695171E-007		-4.2695171E-007		-4.2695171E-007		-4.2695171E-007		-4.2025641E-007
2.2956681E-007		2.3020991E-007		2.3020991E-007		2.3020991E-007		2.3020991E-007		2.3703731E-007		2.3703731E-007		2.3703731E-007		2.3703731E-007		2.2931995E-007
-1.1058044E-007		-1.1162411E-007		-1.1162411E-007		-1.1162411E-007		-1.1162411E-007		-1.1967985E-007		-1.1967985E-007		-1.1967985E-007		-1.1967985E-007		-1.1191842E-007
4.7345853E-008		4.7565898E-008		4.7565898E-008		4.7565898E-008		4.7565898E-008		5.6229648E-008		5.6229648E-008		5.6229648E-008		5.6229648E-008		4.9484974E-008
-1.8913820E-008		-1.6985700E-008		-1.6985700E-008		-1.6985700E-008		-1.6985700E-008		-2.5183656E-008		-2.5183656E-008		-2.5183656E-008		-2.5183656E-008		-2.0311521E-008
9.0621066E-009		4.7194955E-009		4.7194955E-009		4.7194955E-009		4.7194955E-009		1.0981952E-008		1.0981952E-008		1.0981952E-008		1.0981952E-008		8.4085432E-009
-7.3552657E-009		-1.7342937E-009		-1.7342937E-009		-1.7342937E-009		-1.7342937E-009		-4.7813407E-009		-4.7813407E-009		-4.7813407E-009		-4.7813407E-009		-4.3638853E-009
7.7450082E-009		2.8099596E-009		2.8099596E-009		2.8099596E-009		2.8099596E-009		2.2489102E-009		2.2489102E-009		2.2489102E-009		2.2489102E-009		3.3050680E-009
-7.2543025E-009		-4.7997326E-009		-4.7997326E-009		-4.7997326E-009		-4.7997326E-009		-1.3586936E-009		-1.3586936E-009		-1.3586936E-009		-1.3586936E-009		-2.9493463E-009
5.1304747E-009		5.9595293E-009		5.9595293E-009		5.9595293E-009		5.9595293E-009		1.1116920E-009		1.1116920E-009		1.1116920E-009		1.1116920E-009		2.4458486E-009
-2.0956201E-009		-5.7411773E-009		-5.7411773E-009		-5.7411773E-009		-5.7411773E-009		-9.9461872E-010		-9.9461872E-010		-9.9461872E-010		-9.9461872E-010		-1.7270899E-009
-5.8972871E-010		4.4701856E-009		4.4701856E-009		4.4701856E-009		4.4701856E-009		8.0218099E-010		8.0218099E-010		8.0218099E-010		8.0218099E-010		1.0400912E-009
2.0046829E-009		-2.8525473E-009		-2.8525473E-009		-2.8525473E-009		-2.8525473E-009		-5.3418492E-010		-5.3418492E-010		-5.3418492E-010		-5.3418492E-010		-5.9534638E-010
-2.0478932E-009		1.4887063E-009		1.4887063E-009		1.4887063E-009		1.4887063E-009		2.8108768E-010		2.8108768E-010		2.8108768E-010		2.8108768E-010		3.9860693E-010
1.3023018E-009		-6.3707772E-010		-6.3707772E-010		-6.3707772E-010		-6.3707772E-010		-1.1676535E-010		-1.1676535E-010		-1.1676535E-010		-1.1676535E-010		-3.1485350E-010
-5.2264654E-010		2.4168512E-010		2.4168512E-010		2.4168512E-010		2.4168512E-010		4.9628579E-011		4.9628579E-011		4.9628579E-011		4.9628579E-011		2.1903741E-010
1.3379370E-010		-1.0584200E-010		-1.0584200E-010		-1.0584200E-010		-1.0584200E-010		-3.4701009E-011		-3.4701009E-011		-3.4701009E-011		-3.4701009E-011		-9.3475547E-011
-1.0391840E-010		6.0918159E-011		6.0918159E-011		6.0918159E-011		6.0918159E-011		2.5683403E-011		2.5683403E-011		2.5683403E-011		2.5683403E-011		-1.8990530E-012
1.6043017E-010		-2.5781283E-011		-2.5781283E-011		-2.5781283E-011		-2.5781283E-011		-7.6122095E-012		-7.6122095E-012		-7.6122095E-012		-7.6122095E-012		2.0837429E-011
-1.0843837E-010		-7.5157302E-012		-7.5157302E-012		-7.5157302E-012		-7.5157302E-012		-9.2445938E-012		-9.2445938E-012		-9.2445938E-012		-9.2445938E-012		1.3101605E-011
-3.1373983E-011		2.2891666E-011		2.2891666E-011		2.2891666E-011		2.2891666E-011		1.0604076E-011		1.0604076E-011		1.0604076E-011		1.0604076E-011		-3.6672065E-011
