0.00		22.00		22.00		22.00		22.00		55.00		55.00		55.00		55.00		90.00
3		3		3		3		3		3		3		3		3		3
1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00
3515.18		3515.18		3515.18		3515.18		3515.18		3515.18		3515.18		3515.18		3515.18		3515.18
16587.1		16587.1		16587.1		16587.1		16587.1		16587.1		16587.1		16587.1		16587.1		16587.1
16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00
50		50		50		50		50		50		50		50		50		50
4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00
1911.349976		2464.070068		2464.070068		2464.070068		2464.070068		3607.080078		3607.080078		3607.080078		3607.080078		4151.959961
9.52692E-08		5.01516E-08		5.01516E-08		5.01516E-08		5.01516E-08		3.85722E-08		3.85722E-08		3.85722E-08		3.85722E-08		3.3415901E-008
1.83662E-16		-1.11285E-16		-1.11285E-16		-1.11285E-16		-1.11285E-16		-5.05697E-16		-5.05697E-16		-5.05697E-16		-5.05697E-16		3.1381999E-016
-2.1502E-07		-1.13595E-07		-1.13595E-07		-1.13595E-07		-1.13595E-07		-8.73233E-08		-8.73233E-08		-8.73233E-08		-8.73233E-08		-7.5708655E-008
-1.46867E-15		7.08764E-16		7.08764E-16		7.08764E-16		7.08764E-16		-1.16902E-15		-1.16902E-15		-1.16902E-15		-1.16902E-15		-1.1732878E-016
2.34434E-07		1.21516E-07		1.21516E-07		1.21516E-07		1.21516E-07		9.17376E-08		9.17376E-08		9.17376E-08		9.17376E-08		7.9632429E-008
3.01093E-15		-1.25785E-15		-1.25785E-15		-1.25785E-15		-1.25785E-15		3.24979E-15		3.24979E-15		3.24979E-15		3.24979E-15		-4.0890761E-015
-2.14506E-07		-1.00769E-07		-1.00769E-07		-1.00769E-07		-1.00769E-07		-6.87845E-08		-6.87845E-08		-6.87845E-08		-6.87845E-08		-5.9665936E-008
