0.00		22.00		22.00		22.00		22.00		55.00		55.00		55.00		55.00		90.00
1		1		1		1		1		1		1		1		1		1
1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00
5917.19		5917.19		5917.19		5917.19		5917.19		5917.19		5917.19		5917.19		5917.19		5917.19
17784.8		17784.8		17784.8		17784.8		17784.8		17784.8		17784.8		17784.8		17784.8		17784.8
16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00
50		50		50		50		50		50		50		50		50		50
4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00
2479.8500977		2866.2800293		2866.2800293		2866.2800293		2866.2800293		3824.9699707		3824.9699707		3824.9699707		3824.9699707		4299.2402344
  9.7825975E-008		  8.3580836E-008		  8.3580836E-008		  8.3580836E-008		  8.3580836E-008		  5.4368179E-008		  5.4368179E-008		  5.4368179E-008		  5.4368179E-008		  4.8349559E-008
  1.7990151E-016		 -5.3223003E-016		 -5.3223003E-016		 -5.3223003E-016		 -5.3223003E-016		 -5.7129471E-016		 -5.7129471E-016		 -5.7129471E-016		 -5.7129471E-016		  2.5279775E-016
 -2.2163549E-007		 -1.8931053E-007		 -1.8931053E-007		 -1.8931053E-007		 -1.8931053E-007		 -1.2317648E-007		 -1.2317648E-007		 -1.2317648E-007		 -1.2317648E-007		 -1.0956087E-007
 -1.9969373E-015		  1.7594393E-015		  1.7594393E-015		  1.7594393E-015		  1.7594393E-015		  1.2175990E-016		  1.2175990E-016		  1.2175990E-016		  1.2175990E-016		  3.5853555E-016
  2.4015418E-007		  2.0172605E-007		  2.0172605E-007		  2.0172605E-007		  2.0172605E-007		  1.2999894E-007		  1.2999894E-007		  1.2999894E-007		  1.2999894E-007		  1.1558984E-007
 -2.0578820E-015		  4.4106894E-015		  4.4106894E-015		  4.4106894E-015		  4.4106894E-015		  1.2098218E-015		  1.2098218E-015		  1.2098218E-015		  1.2098218E-015		  8.8362848E-017
 -2.1127546E-007		 -1.6354268E-007		 -1.6354268E-007		 -1.6354268E-007		 -1.6354268E-007		 -9.9553652E-008		 -9.9553652E-008		 -9.9553652E-008		 -9.9553652E-008		 -8.8203919E-008
  1.5719594E-015		 -6.7251083E-015		 -6.7251083E-015		 -6.7251083E-015		 -6.7251083E-015		  4.1526269E-016		  4.1526269E-016		  4.1526269E-016		  4.1526269E-016		 -4.8717645E-016
