0.00		22.00		22.00		22.00		22.00		55.00		55.00		55.00		55.00		90.00
1		1		1		1		1		1		1		1		1		1
1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00
4146.82		4146.82		4146.82		4146.82		4146.82		4146.82		4146.82		4146.82		4146.82		4146.82
11826.9		11826.9		11826.9		11826.9		11826.9		11826.9		11826.9		11826.9		11826.9		11826.9
16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00
50		50		50		50		50		50		50		50		50		50
4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00
2075.9899902		2375.3300781		2375.3300781		2375.3300781		2375.3300781		3122.9699707		3122.9699707		3122.9699707		3122.9699707		3505.9199219
1.1053699E-007		  9.5692656E-008		  9.5692656E-008		  9.5692656E-008		  9.5692656E-008		  6.4975012E-008		  6.4975012E-008		  6.4975012E-008		  6.4975012E-008		  5.7889508E-008
5.9056487E-016		  1.3371086E-016		  1.3371086E-016		  1.3371086E-016		  1.3371086E-016		 -1.1061651E-015		 -1.1061651E-015		 -1.1061651E-015		 -1.1061651E-015		  1.1237251E-016
-2.5034097E-007		 -2.1667879E-007		 -2.1667879E-007		 -2.1667879E-007		 -2.1667879E-007		 -1.4722063E-007		 -1.4722063E-007		 -1.4722063E-007		 -1.4722063E-007		 -1.3116245E-007
3.0673693E-015		 -4.6150442E-015		 -4.6150442E-015		 -4.6150442E-015		 -4.6150442E-015		  1.8177156E-015		  1.8177156E-015		  1.8177156E-015		  1.8177156E-015		  4.8740859E-016
2.7067168E-007		  2.3088172E-007		  2.3088172E-007		  2.3088172E-007		  2.3088172E-007		  1.5556904E-007		  1.5556904E-007		  1.5556904E-007		  1.5556904E-007		  1.3844456E-007
-1.5140044E-015		 -4.6291774E-015		 -4.6291774E-015		 -4.6291774E-015		 -4.6291774E-015		 -1.2279982E-015		 -1.2279982E-015		 -1.2279982E-015		 -1.2279982E-015		  3.9486924E-016
-2.3608798E-007		 -1.8762731E-007		 -1.8762731E-007		 -1.8762731E-007		 -1.8762731E-007		 -1.1994580E-007		 -1.1994580E-007		 -1.1994580E-007		 -1.1994580E-007		 -1.0608931E-007
5.0393171E-015		 -8.9128856E-015		 -8.9128856E-015		 -8.9128856E-015		 -8.9128856E-015		  8.6082169E-016		  8.6082169E-016		  8.6082169E-016		  8.6082169E-016		  6.0197403E-015
