0.00		22.00		22.00		22.00		22.00		55.00		55.00		55.00		55.00		90.00
1		1		1		1		1		1		1		1		1		1
1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00
2713.88		2713.88		2713.88		2713.88		2713.88		2713.88		2713.88		2713.88		2713.88		2713.88
7188.62		7188.62		7188.62		7188.62		7188.62		7188.62		7188.62		7188.62		7188.62		7188.62
16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00
50		50		50		50		50		50		50		50		50		50
4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00
1679.4300537		1896.1099854		1896.1099854		1896.1099854		1896.1099854		2441.5900879		2441.5900879		2441.5900879		2441.5900879		2733.3200684
1.3533099E-007		  1.1847376E-007		  1.1847376E-007		  1.1847376E-007		  1.1847376E-007		  8.8413117E-008		  8.8413117E-008		  8.8413117E-008		  8.8413117E-008		  7.8938442E-008
1.4211016E-015		 -2.1914163E-015		 -2.1914163E-015		 -2.1914163E-015		 -2.1914163E-015		 -5.2848408E-016		 -5.2848408E-016		 -5.2848408E-016		 -5.2848408E-016		  5.5545846E-017
-3.0644853E-007		 -2.6839592E-007		 -2.6839592E-007		 -2.6839592E-007		 -2.6839592E-007		 -2.0028789E-007		 -2.0028789E-007		 -2.0028789E-007		 -2.0028789E-007		 -1.7887069E-007
1.8474801E-015		 -3.1781038E-015		 -3.1781038E-015		 -3.1781038E-015		 -3.1781038E-015		  2.9943292E-015		  2.9943292E-015		  2.9943292E-015		  2.9943292E-015		  4.6918337E-015
3.3071154E-007		  2.8672250E-007		  2.8672250E-007		  2.8672250E-007		  2.8672250E-007		  2.1201922E-007		  2.1201922E-007		  2.1201922E-007		  2.1201922E-007		  1.8913613E-007
-1.9001274E-015		 -6.0424472E-015		 -6.0424472E-015		 -6.0424472E-015		 -6.0424472E-015		 -2.2653091E-015		 -2.2653091E-015		 -2.2653091E-015		 -2.2653091E-015		  4.9687232E-015
-2.8590767E-007		 -2.3523431E-007		 -2.3523431E-007		 -2.3523431E-007		 -2.3523431E-007		 -1.6556783E-007		 -1.6556783E-007		 -1.6556783E-007		 -1.6556783E-007		 -1.4636079E-007
2.0329132E-015		  9.4182822E-015		  9.4182822E-015		  9.4182822E-015		  9.4182822E-015		  1.2221135E-014		  1.2221135E-014		  1.2221135E-014		  1.2221135E-014		 -9.4954892E-015
