0.00		22.00		22.00		22.00		22.00		55.00		55.00		55.00		55.00		90.00
1		1		1		1		1		1		1		1		1		1
1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00
4559.3		4559.3		4559.3		4559.3		4559.3		4559.3		4559.3		4559.3		4559.3		4559.3
13141.3		13141.3		13141.3		13141.3		13141.3		13141.3		13141.3		13141.3		13141.3		13141.3
16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00
50		50		50		50		50		50		50		50		50		50
4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00
2176.7900391		2494.2700195		2494.2700195		2494.2700195		2494.2700195		3293.0600586		3293.0600586		3293.0600586		3293.0600586		3695.6101074
1.0647107E-007		  9.1486285E-008		  9.1486285E-008		  9.1486285E-008		  9.1486285E-008		  6.1521511E-008		  6.1521511E-008		  6.1521511E-008		  6.1521511E-008		  5.4828718E-008
-1.4830710E-016		 -2.8485467E-016		 -2.8485467E-016		 -2.8485467E-016		 -2.8485467E-016		  4.6201613E-016		  4.6201613E-016		  4.6201613E-016		  4.6201613E-016		 -5.4902918E-016
-2.4101567E-007		 -2.0735092E-007		 -2.0735092E-007		 -2.0735092E-007		 -2.0735092E-007		 -1.3934880E-007		 -1.3934880E-007		 -1.3934880E-007		 -1.3934880E-007		 -1.2418352E-007
8.3433174E-016		  5.7415230E-015		  5.7415230E-015		  5.7415230E-015		  5.7415230E-015		  1.7368785E-016		  1.7368785E-016		  1.7368785E-016		  1.7368785E-016		  3.3135908E-016
2.6053033E-007		  2.2136635E-007		  2.2136635E-007		  2.2136635E-007		  2.2136635E-007		  1.4710470E-007		  1.4710470E-007		  1.4710470E-007		  1.4710470E-007		  1.3095986E-007
-1.2098430E-015		 -7.4712948E-015		 -7.4712948E-015		 -7.4712948E-015		 -7.4712948E-015		  2.9979763E-015		  2.9979763E-015		  2.9979763E-015		  2.9979763E-015		 -2.3384305E-017
-2.2777516E-007		 -1.8027943E-007		 -1.8027943E-007		 -1.8027943E-007		 -1.8027943E-007		 -1.1313136E-007		 -1.1313136E-007		 -1.1313136E-007		 -1.1313136E-007		 -1.0016301E-007
-1.3353408E-015		  4.7249772E-015		  4.7249772E-015		  4.7249772E-015		  4.7249772E-015		  2.9429927E-015		  2.9429927E-015		  2.9429927E-015		  2.9429927E-015		 -9.7692661E-016
