0.00		22.00		22.00		22.00		22.00		55.00		55.00		55.00		55.00		90.00
1		1		1		1		1		1		1		1		1		1
1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00		1.00
1340.67		1340.67		1340.67		1340.67		1340.67		1340.67		1340.67		1340.67		1340.67		1340.67
2417.17		2417.17		2417.17		2417.17		2417.17		2417.17		2417.17		2417.17		2417.17		2417.17
16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00		16.00
50		50		50		50		50		50		50		50		50		50
4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00		4.00
1180.4000244		1252.3599854		1252.3599854		1252.3599854		1252.3599854		1462.8199463		1462.8199463		1462.8199463		1462.8199463		1584.9699707
2.6773765E-007		  2.5244901E-007		  2.5244901E-007		  2.5244901E-007		  2.5244901E-007		  2.1804976E-007		  2.1804976E-007		  2.1804976E-007		  2.1804976E-007		2.0125266E-007
-2.6174509E-016		  6.8248383E-017		  6.8248383E-017		  6.8248383E-017		  6.8248383E-017		  1.2496784E-015		  1.2496784E-015		  1.2496784E-015		  1.2496784E-015		8.8759757E-016
-6.0663274E-007		 -5.7182172E-007		 -5.7182172E-007		 -5.7182172E-007		 -5.7182172E-007		 -4.9392224E-007		 -4.9392224E-007		 -4.9392224E-007		 -4.9392224E-007		-4.5590158E-007
-1.0007081E-015		 -4.3219716E-015		 -4.3219716E-015		 -4.3219716E-015		 -4.3219716E-015		 -9.6984838E-016		 -9.6984838E-016		 -9.6984838E-016		 -9.6984838E-016		-2.9478470E-015
6.5270751E-007		  6.1373572E-007		  6.1373572E-007		  6.1373572E-007		  6.1373572E-007		  5.2783145E-007		  5.2783145E-007		  5.2783145E-007		  5.2783145E-007		4.8624992E-007
5.6252739E-016		 -1.3808507E-015		 -1.3808507E-015		 -1.3808507E-015		 -1.3808507E-015		  3.0217784E-015		  3.0217784E-015		  3.0217784E-015		  3.0217784E-015		-2.9256956E-015
-5.5389995E-007		 -5.1614700E-007		 -5.1614700E-007		 -5.1614700E-007		 -5.1614700E-007		 -4.3474026E-007		 -4.3474026E-007		 -4.3474026E-007		 -4.3474026E-007		-3.9643302E-007
2.1816006E-014		  2.3041255E-015		  2.3041255E-015		  2.3041255E-015		  2.3041255E-015		  8.9196161E-015		  8.9196161E-015		  8.9196161E-015		  8.9196161E-015		3.2331349E-015
3.9846663E-007		  3.6285874E-007		  3.6285874E-007		  3.6285874E-007		  3.6285874E-007		  2.8687805E-007		  2.8687805E-007		  2.8687805E-007		  2.8687805E-007		2.5263807E-007
